objectid,year,state,agency,unit_id,fire_name,inc_num,alarm_date,cont_date,cause,comments,report_ac,gis_acres,c_method,objective,fire_num,shape_length,shape_area
12519,1996,CA,CCO,VNC,GRAND,0,1996-07-02,,9,,,10949.5224609375,,1,0,40712.332130091,44311143.4363436
10570,1996,CA,BLM,BBD,CUYAMA,0,1996-07-03,1996-07-05,5,,1590,1400.29064941406,8,1,0000D139,16865.337616263,5666775.1248085
14103,1996,CA,CDF,LMU,BYERS FIRE,0,1996-07-03,,14,,,1019.08612060547,,1,0,14267.0101049866,4124095.27058798
14395,1996,CA,USF,LPF,WASIOJA,0,1996-07-03,1996-07-06,2,,2830,2812.12109375,8,1,26,21010.4302669988,11380250.2619945
10571,1996,CA,BLM,BBD,GOOSE,0,1996-07-04,1996-07-04,7,,1800,1295.55090332031,8,1,0000D140,10288.6660138806,5242908.25926703
10572,1996,CA,BLM,BBD,CANYON,0,1996-07-04,1996-07-06,2,,170,143.848617553711,8,1,0000D142,3470.28612357265,582134.721091236
7003,1996,CA,CDF,MVU,WHITE,0,1996-07-05,,14,,,61.7081718444824,,1,81,2415.7635643704,249724.111006474
11357,1996,CA,USF,SRF,RED,0,1996-07-05,1996-07-05,7,,40,40.0294914245605,8,1,501720,1428.5858578507,161993.59708113
8199,1996,CA,USF,SQF,COW #1,0,1996-07-06,1996-07-06,7,,650,382.689758300781,8,1,43,6788.83748782038,1548690.53777817
11300,1996,CA,CCO,VNC,ONDULANDO,0,1996-07-06,,14,,,402.162292480469,,1,0,6038.81189245762,1627493.02558639
13641,1996,CA,CCO,LAC,HASLEY FIRE,961020,1996-07-08,,14,,,238.236755371094,,1,40,5061.96723379912,964109.968326171
13635,1996,CA,CCO,LAC,HUGHES FIRE,961027,1996-07-09,,14,,,41.7981872558594,,1,64,1824.51745712545,169151.268553681
13638,1996,CA,CCO,LAC,AQUADUCT FIRE II,961031,1996-07-10,,14,,,81.2940368652344,,1,13,2907.02628716656,328985.289309259
5857,1996,CA,CCO,VNC,GORGE,0000034l,1996-07-11,1996-07-16,1,,1800,1382.56860351562,8,1,0,12107.6965451346,5595056.71422131
12981,1996,CA,USF,SQF,WILLOW,0,1996-07-11,1996-07-12,1,,633,616.946166992188,8,1,48,8077.36033694039,2496692.44865566
18201,1996,CA,NPS,KNP,CASTLE,0,1996-07-11,1996-11-05,1,,57,58.9649848937988,8,2,51,4225.97660170312,238622.825890588
8906,1996,CA,USF,ANF,NORTH FORK,0,1996-07-12,1996-07-20,2,,400,246.518630981445,8,1,137,5971.85341630581,997625.534582397
13642,1996,CA,CCO,LAC,BOUQUET FIRE NO. II,961041,1996-07-12,,14,,,99.6371536254883,,1,10,3534.08941251573,403217.24291312
18203,1996,CA,NPS,KNP,PALMER,0,1996-07-12,1996-07-16,1,,4,7.38186883926392,8,1,55,860.50478987806,29873.3630173568
18196,1996,CA,NPS,KNP,RATTLESNA,0,1996-07-13,1996-08-27,1,,4,7.12704563140869,8,2,59,871.875079571445,28842.1304343721
18538,1996,CA,NPS,YNP,PORCUPINE,73,1996-07-13,,1,,17.0578485855904,17.0579147338867,8,2,73,1020.33792085396,69030.9339414178
18539,1996,CA,NPS,YNP,PORCUPINE,73,1996-07-13,,1,,88.3198554805605,88.3202133178711,8,2,73,3015.21605383646,357419.207219033
8907,1996,CA,USF,INF,TIOGA,0,1996-07-14,1996-07-16,1,,14,13.8131847381592,8,1,23,1317.11918380004,55899.9762410697
10861,1996,CA,USF,INF,SAGE FLAT,0,1996-07-15,1996-07-17,2,,2091,2126.708984375,8,1,25,13276.3824868934,8606485.99804045
10850,1996,CA,CDF,LMU,CENTER FIRE,0,1996-07-16,,14,,,125.865653991699,,1,0,3262.94810641666,509360.243352437
5587,1996,CA,BLM,BBD,MIDWAY,0,1996-07-17,1996-07-17,3,,350,359.009948730469,8,1,0000D172,5431.3484335188,1452861.71821741
9359,1996,CA,CDF,SLU,WELLSONA,2513,1996-07-18,,14,,,22.6925621032715,,1,0,1329.6764100143,91833.5409881925
5588,1996,CA,BLM,BBD,GILBRETH,0,1996-07-19,1996-07-19,7,,3500,4238.16748046875,8,1,0000D176,18872.1452203285,17151256.1972038
12170,1996,CA,USF,BDF,DEVORE,0,1996-07-19,1996-07-19,2,,25,8.74507617950439,8,1,127,834.17923781602,35390.0660521704
14063,1996,CA,CDF,RRU,MADERO,36713,1996-07-19,,2,,,92.5369720458984,,1,1299,2832.92576239462,374483.82793435
5589,1996,CA,BLM,BBD,REDRO,0,1996-07-20,1996-07-21,4,,105,74.7011871337891,8,1,0000D179,2531.06029245441,302304.965582664
5713,1996,CA,CDF,SCU,MINES ROAD,2024,1996-07-20,,2,,,174.05126953125,,1,220,4855.27355334714,704360.518193189
8289,1996,CA,CDF,TUU,PARK,7720,1996-07-20,,14,,,548.089233398438,,1,174,5942.41936903794,2218038.54435559
11294,1996,CA,CDF,RRU,PHILADELPHIA,36889,1996-07-20,,14,,,1834.59741210938,,1,1308,17953.4693366117,7424352.55563828
5856,1996,CA,CDF,SLU,SUEY INCIDENT,0,1996-07-23,,14,,,731.08447265625,,1,0,6760.93265951166,2958593.98283991
13047,1996,CA,CCO,KRN,WHITE OAK,0,1996-07-23,,7,,,7180.4951171875,,1,0,26990.9330738846,29058433.211385
13989,1996,CA,CDF,MVU,OTAY #268,5431,1996-07-23,,9,,,417.205535888672,,1,1052,6881.81997581934,1688370.88934278
15242,1996,CA,USF,PNF,MADDALENA,0,1996-07-25,1996-07-30,2,,4660,3975.42822265625,8,1,86,18232.1564741198,16087987.322528
10383,1996,CA,USF,ENF,SILVER,0,1996-07-26,1996-07-27,9,,31,31.4609317779541,8,1,25,1695.67148232431,127317.873010344
10417,1996,CA,BLM,NOD,,0,1996-07-26,,1,,35,29.4644680023193,,1,0000D365,1375.71456366094,119238.472623561
18198,1996,CA,NPS,KNP,CASTLE CO,0,1996-07-26,1996-11-05,1,,1460,2692.6015625,8,1,72,15963.3261866207,10896572.1571866
8288,1996,CA,CDF,TUU,LINDSAY,6883,1996-07-27,,14,,,325.807067871094,,1,136,6195.83459318636,1318494.3715363
18537,1996,CA,NPS,YNP,ADAM,94,1996-07-27,,1,,248.335049491639,248.336044311523,8,2,94,4558.48498629667,1004980.3284653
5855,1996,CA,CDF,FKU,TRIMMER,32476,1996-07-28,,10,,,223.552688598633,,1,184,4197.20506752623,904685.663396838
18199,1996,CA,NPS,KNP,HOSPITAL,0,1996-07-28,1996-08-10,4,,295,295.156555175781,8,1,75,6629.62697957311,1194456.26103518
8908,1996,CA,USF,INF,BUTTERMILK,0,1996-07-29,1996-07-31,1,,59,55.2857513427734,8,1,38,2310.79939702379,223733.497881406
10384,1996,CA,USF,ENF,KYBURZ,0,1996-07-29,1996-07-30,9,,15,14.6360292434692,8,1,28,1273.612080104,59229.9084788102
14064,1996,CA,CDF,RRU,OAK,38642,1996-07-29,,14,,,110.153602600098,,1,0,3356.62626515302,445775.8266797
15247,1996,CA,USF,MDF,SAND,0,1996-07-29,1996-07-29,1,,17,10.0837335586548,8,1,34,1161.17962125371,40807.4218541813
3141,1996,CA,USF,SQF,PAINT,0,1996-07-30,1996-07-31,7,,30,26.7521533966064,8,1,79,1709.47560761078,108262.125328237
5590,1996,CA,BLM,BBD,B V II,0,1996-07-30,1996-07-30,4,,228,247.400466918945,8,1,0000D191,6266.11159346407,1001194.16509844
7006,1996,CA,CDF,MVU,OTAY #269,5680,1996-07-31,,4,,,575.506164550781,,1,1097,7118.0642579548,2328990.82789173
8937,1996,CA,USF,SQF,BOREL,0,1996-08-01,1996-08-05,9,,2650,2523.62280273438,8,1,81,17436.8363715309,10212739.5702908
8939,1996,CA,USF,SQF,GARDEN,0,1996-08-01,1996-08-02,9,,20,11.6252584457397,8,1,82,1044.70639654138,47045.7509991209
14102,1996,CA,CDF,MMU,STUMPFIELD,10397,1996-08-01,,14,,,3710.32666015625,,1,352,22312.511571643,15015159.2567779
5709,1996,CA,CDF,AEU,SCOTT,2866,1996-08-02,,7,,,8827.9580078125,,1,345,35449.5873369883,35725479.5608074
10855,1996,CA,CDF,LNU,PG&E #8,593,1996-08-02,,14,,,2106.75390625,,1,156,15121.2967735029,8525730.57331486
18202,1996,CA,NPS,KNP,BIG ARROY,0,1996-08-02,1996-11-05,1,,3500,3496.58325195312,8,2,82,19739.5661674885,14150170.3903275
2762,1996,CA,CDF,SCU,PATTERSON,2223,1996-08-03,,2,,,475.103820800781,,1,248,8691.6934783809,1922676.92358013
8002,1996,CA,USF,SQF,INDIAN,0,1996-08-04,1996-08-04,7,,12,7.97578287124634,8,1,84,700.246635444179,32276.8486213822
10852,1996,CA,CDF,LMU,PASS FIRE,2353,1996-08-04,,14,,,87.5365676879883,,1,0,2606.48485665779,354247.927301934
14027,1996,CA,USF,ANF,CREEK,0,1996-08-04,1996-08-04,4,,20,14.9057130813599,8,1,176,912.89382541722,60321.2804687096
10859,1996,NV,USF,TOI,,0,1996-08-05,,7,,,6718.70947265625,,1,66,27231.6937504969,27189651.9895103
7494,1996,CA,USF,ANF,CARSON,0,1996-08-07,1996-08-07,8,,22,12.8808488845825,8,1,180,1018.06607080997,52126.9442934932
8290,1996,CA,CDF,SKU,5TH,266,1996-08-07,,14,,,124.102073669434,,1,0,2863.22540392298,502223.288466479
10579,1996,CA,BLM,BBD,WARTHAN,0,1996-08-08,1996-08-09,9,,1200,921.825561523438,8,1,0000D199,8926.83839068426,3730495.72167129
11358,1996,CA,USF,SRF,WILLOW,0,1996-08-08,1996-08-08,8,,3,2.98726511001587,8,1,40,390.259129769795,12089.0329136146
15239,1996,CA,USF,PNF,COOKS,0,1996-08-09,1996-08-15,2,,1138,1138.03942871094,8,1,93,13239.5414879229,4605481.95535307
15246,1996,CA,USF,MDF,HORSE,0,1996-08-10,1996-08-13,1,,2465,2764.00219726562,8,1,44,17098.2049212178,11185519.565675
18536,1996,CA,NPS,YNP,KENDRICK,118,1996-08-10,,1,,821.156170899958,821.159484863281,8,2,118,10113.186902312,3323114.41554368
11356,1996,CA,USF,MNF,FORK,0,1996-08-11,1996-09-07,7,,83323,83056.9453125,8,1,11,117862.700381117,336119523.999768
8659,1996,CA,USF,TNF,GOLD,0,1996-08-12,1996-08-14,1,,30,41.8267860412598,,1,36,1700.31483253108,169266.991993059
10382,1996,CA,USF,ENF,SPRING,0,1996-08-12,1996-08-14,1,,16,16.318941116333,8,1,50,1145.84884717559,66040.4149070507
10385,1996,CA,USF,ENF,UPPER,0,1996-08-12,1996-08-15,9,,40,40.3368988037109,8,1,56,1721.10141374198,163237.637738746
10857,1996,CA,USF,TOI,MT. JACKSON,0,1996-08-12,,1,,,856.818115234375,,1,71,13396.7775130398,3467419.77663884
10858,1996,NV,USF,TOI,,0,1996-08-12,,1,,,11.0308828353882,,1,86,1219.2890657737,44640.3975286484
12174,1996,CA,CCO,LAC,POPPY FIRE,961211,1996-08-12,,14,,,171.05290222168,,1,34,4172.6674302575,692226.528626857
12760,1996,CA,DOD,AFV,CROSS_ROADS,1562,1996-08-12,1996-08-12,10,,66,68.2237167358398,4,1,1562,2302.96305017755,276091.6007695
12983,1996,CA,USF,TNF,MARTINECK,0,1996-08-12,,1,,,330.581024169922,,1,32,4820.65449379797,1337813.99154572
13055,1996,CA,CDF,TCU,LIGHTNING #12,4534,1996-08-12,,1,,,1141.32690429688,,1,680,9664.04190155275,4618786.35796672
13056,1996,CA,CDF,TCU,LIGHTNING # 29,4556,1996-08-12,,1,,,5490.03271484375,,1,699,21722.5505784093,22217374.8735079
13057,1996,CA,CDF,TCU,LIGHTNING # 40,4579,1996-08-12,,1,,,3325.669921875,,1,716,21557.7324684382,13458508.6005462
13058,1996,CA,CDF,TCU,LIGHTNING #14,4536,1996-08-12,,1,,,2647.30249023438,,1,682,17320.0895830407,10713252.5990071
14100,1996,CA,CDF,RRU,WOLFSKILL COMPLEX,41198,1996-08-12,,3,,,12638.39453125,,1,1521,55286.5327397739,51145767.986427
15244,1996,CA,USF,PNF,STAG,0,1996-08-12,1996-08-13,1,,15,19.2748146057129,8,1,96,1143.48763507829,78002.4049837636
15958,1996,CA,CDF,TCU,MANUAL,4539,1996-08-12,,1,,0,377.651947021484,8,1,685,5620.8721819675,1528303.1594553
8284,1996,CA,USF,MDF,ROCK (BSFMU #3),0,1996-08-13,1996-08-13,1,,216,188.955856323242,8,1,61,4395.39838615333,764677.239772633
8935,1996,CA,USF,SQF,BARTOLAS,0,1996-08-13,1996-08-15,1,,23,21.0300636291504,8,1,100,1229.60391598983,85105.6447150818
10388,1996,CA,USF,SHF,RUSH,0,1996-08-13,1996-08-15,1,,118,121.833053588867,8,1,131,3560.51309964851,493040.879622127
10389,1996,CA,USF,SHF,POCKET,0,1996-08-13,1996-08-26,1,,47,47.3273162841797,8,1,134,3541.43449137025,191526.84628737601
10390,1996,CA,USF,SHF,BUTCHER,0,1996-08-13,1996-08-24,1,,456,446.633117675781,8,1,115,6212.3061786237,1807460.04049242
10560,1996,CA,BLM,NOD,SWASEY,0,1996-08-13,1996-08-14,9,,30,51.4535903930664,8,1,0000D697,1753.63368872139,208225.285810218
13051,1996,CA,USF,SHF,ROCK,0,1996-08-13,1996-08-21,1,,2523,2527.087890625,8,1,116,15817.8754140412,10226761.831163
13052,1996,CA,USF,SHF,MORRIS,0,1996-08-13,1996-08-25,1,,469,468.708068847656,8,1,130,6918.08724073811,1896794.27231685
13053,1996,CA,USF,SHF,EASTFORK,0,1996-08-13,1996-08-25,1,,130,164.544387817383,8,1,128,4516.63832017462,665887.513800329
15908,1996,CA,USF,STF,TWO MILE,,1996-08-13,1996-08-20,1,20090305,13,15.9026708602905,8,1,45,1304.16107881255,64355.8270106592
15909,1996,CA,USF,STF,25 MILE,,1996-08-13,1996-08-16,1,20090305,25,20.6389102935791,8,1,46,1283.73755194453,83522.707989611
18200,1996,CA,NPS,KNP,KAWEAH,0,1996-08-13,1996-08-25,10,,2917,4654.8720703125,8,1,88,24169.6690626403,18837599.4783009
12982,1996,CA,USF,SQF,GROUSE,0,1996-08-14,1996-08-16,1,,40,40.3943061828613,8,1,104,1804.99718909341,163469.956985318
13054,1996,CA,USF,SHF,ALTOONA,0,1996-08-14,1996-08-17,1,,198,198.406295776367,8,1,121,5739.61458390334,802921.818258032
15910,1996,CA,USF,STF,DUCK,,1996-08-14,1996-08-14,1,20090305,36,19.1639537811279,8,1,40,1068.62821866853,77553.7723579602
15912,1996,CA,USF,STF,ROGGE,,1996-08-14,1996-08-31,1,20090305,20950,20943.974609375,8,1,38,62750.3057960943,84757255.0648603
15913,1996,CA,USF,STF,NORTH MATHER,,1996-08-14,1996-08-15,1,20090305,10,22.1876525878906,8,1,53,1204.06697895444,89790.242049767
15914,1996,CA,USF,STF,BIG CREEK,,1996-08-14,1996-08-16,1,20090305,50,93.609504699707,8,1,48,2366.39673567334,378824.216081844
18381,1996,CA,NPS,YNP,ACKERSON,,1996-08-14,,1,20090305,0,59111.76171875,8,1,120,93599.7069753282,239216805.429606
10387,1996,CA,USF,LPF,HIGHWAY 58,0,1996-08-15,1996-08-25,9,,106668,106969.7421875,8,1,59,134856.161026008,432891178.981107
11296,1996,CA,CDF,RRU,WOLFSKILL BR3,41756,1996-08-15,,9,,,833.592590332031,,1,1557,7725.25392327454,3373429.4476559
10851,1996,CA,CDF,LMU,DIXIE FIRE,2721,1996-08-16,,14,,,1402.57592773438,,1,0,13468.4297880294,5676023.28721242
5854,1996,CA,CDF,FKU,TRIMMER 2,32476,1996-08-17,1996-08-19,7,,5607,6147.728515625,8,1,81,27923.4972087583,24878973.92972
3140,1996,CA,USF,SQF,CHALOLO #1,0,1996-08-18,1996-08-30,7,,2850,2678.80737304688,8,1,108,20582.8513052033,10840748.4963586
5591,1996,CA,BLM,BBD,ELK 2,0,1996-08-21,1996-08-21,7,,200,245.622329711914,8,1,0000U851,4740.14798276374,993998.306620052
13649,1996,CA,CDF,MMU,COTTONWOOD,11678,1996-08-23,,14,,,409.326019287109,,1,439,4854.99694562926,1656483.61104525
9356,1996,CA,CDF,BDU,ROUSE 1,64,1996-08-24,,14,,,73.0935440063477,,1,0,2452.20174818297,295799.084236622
9357,1996,CA,CDF,BDU,ROUSE 2,96,1996-08-24,,14,,,141.907836914062,,1,0,3403.4066521842,574280.664592409
11298,1996,CA,CDF,RRU,ORANGE,42990,1996-08-24,,7,,,566.114807128906,,1,1598,7476.10661686724,2290985.3337906
14099,1996,CA,CDF,RRU,WALKER,43394,1996-08-24,,7,,,137.041290283203,,1,1618,3176.37241195646,554586.424980785
14318,1996,CA,USF,ANF,RESERVOIR,0,1996-08-24,1996-08-28,2,,1428,1465.8359375,8,1,202,10998.2898350781,5932027.47370323
15243,1996,CA,USF,PNF,GREENE,0,1996-08-24,1996-08-24,1,,25,23.4424285888672,8,1,164,1395.9328809993399,94868.1441931197
8938,1996,CA,USF,SQF,DELONEGHA,0,1996-08-25,1996-08-26,7,,591,590.883239746094,8,1,115,7120.50593224473,2391219.64134276
11359,1996,CA,USF,SRF,CHERRY,0,1996-08-25,1996-08-25,9,,3,2.98733282089233,8,1,47,390.263738424238,12089.3070666821
15241,1996,CA,USF,PNF,TOWER,0,1996-08-25,1996-08-30,1,,64,47.4539375305176,8,1,211,2791.42466045896,192039.267605826
8285,1996,CA,USF,MDF,CLEAR LAKE,0,1996-08-26,1996-08-29,1,,272,70.5963897705078,8,1,116,2583.47044261704,285693.450218697
8287,1996,CA,USF,MDF,RANCH,0,1996-08-26,1996-09-02,1,,551,464.824188232422,8,1,113,7046.28012245476,1881076.70857881
11380,1996,CA,CDF,SKU,WILDLIFE,308,1996-08-26,,18,,,261.008087158203,,1,0,5378.00752156583,1056262.28770274
12985,1996,CA,USF,MDF,DALTON 1,0,1996-08-26,1996-09-02,1,,20,19.8789882659912,8,1,110,1327.27604196761,80447.4102072841
12986,1996,CA,USF,MDF,MOWITZ 1,0,1996-08-26,1996-09-02,1,,109,108.51815032959,8,1,111,3431.10060418245,439157.378974284
12987,1996,CA,USF,MDF,SURVEYORS,0,1996-08-26,1996-09-10,1,,100,135.687881469727,8,1,112,4873.72841939162,549109.366814859
12989,1996,CA,USF,MDF,DAMON/LONG,0,1996-08-26,1996-08-30,1,,23398,23380.40625,8,1,107,65637.0074131743,94617147.4365609
13001,1996,CA,USF,LNF,CORDERS,0,1996-08-26,1996-08-29,1,,2,2.11264395713806,8,1,52,479.621403065063,8549.56655981587
13645,1996,CA,CCO,LAC,MARPLE FIRE,961287,1996-08-26,,14,,,19860.470703125,,1,89,88371.1065745726,80372475.746467
15240,1996,CA,USF,PNF,KUSS,0,1996-08-26,1996-08-28,1,,13,18.225269317627,8,1,217,1039.35622700321,73755.0460876706
15245,1996,CA,USF,MDF,DALTON 2,0,1996-08-26,1996-09-02,1,,257,237.985275268555,8,1,104,6657.63940368491,963092.254850697
15248,1996,CA,USF,MDF,YOUNG,0,1996-08-26,1996-09-02,1,,34,6.94865798950195,8,1,105,717.521047531203,28120.2202832818
15249,1996,CA,USF,MDF,LAKE,0,1996-08-26,1996-09-02,1,,393,237.143951416016,8,1,114,4995.87423963533,959687.496725338
8004,1996,CA,USF,SQF,STREET,0,1996-08-27,1996-08-27,7,,15,4.25330305099487,8,1,116,508.555012491748,17212.5062013295
8283,1996,CA,USF,MDF,CLEAR LAKE,0,1996-08-27,,1,,,313.254180908203,,1,116,9468.92333656765,1267694.73893432
3144,1996,CA,USF,SQF,MOON,0,1996-08-28,1996-08-28,7,,2,1.92555201053619,8,1,118,352.202774905086,7792.43271646345
8286,1996,CA,USF,MDF,BSFMU#9,0,1996-08-28,1996-08-29,1,,25,21.2066249847412,8,1,120,1144.83375154391,85820.1650206797
12161,1996,CA,CDF,RRU,LADDER,7182,1996-08-28,,14,,,421.509857177734,,1,0,6537.61254286058,1705789.85261589
12984,1996,CA,USF,MDF,DALTON 3,0,1996-08-28,1996-08-31,1,,3032,2378.62768554688,8,1,118,14951.1367799779,9625964.548137
14098,1996,CA,CDF,RRU,DOUBLE,44242,1996-08-29,,7,,,1300.9072265625,,1,1659,13337.8903823061,5264584.96908617
13644,1996,CA,CCO,LAC,FOOTHILL FIRE,961310,1996-08-30,,14,,,111.176689147949,,1,67,4276.59563512158,449916.102689091
5679,1996,CA,BLM,NOD,TRINITY,0,1996-08-31,1996-09-01,7,,40,76.1257247924805,8,1,0000D699,2145.85274797401,308069.866635614
5592,1996,CA,BLM,BBD,TWENTYFIVE,0,1996-09-01,1996-09-01,2,,200,272.671081542969,8,1,0000U860,5393.86283479344,1103460.68626835
5593,1996,CA,BLM,BBD,CHERRY,0,1996-09-02,1996-09-03,3,,60,39.0304565429688,8,1,0000U863,1870.02152738167,157950.65790902
8900,1996,CA,USF,BDF,SABINA,0,1996-09-03,1996-09-03,2,,421,421.041229248047,8,1,219,5123.08013438387,1703893.38588068
13637,1996,CA,CCO,LAC,CAMP ANF FIRE,961353,1996-09-07,,14,,,794.344848632812,,1,5,10573.0192941058,3214599.50945457
12988,1996,CA,USF,MDF,JACKS #3 (BSFMU),0,1996-09-08,1996-09-09,1,,30,27.0221843719482,8,1,123,2002.26869314671,109354.903101486
11362,1996,CA,CDF,BDU,BRYANT FIRE (EASTERN PORT),999,1996-09-09,,14,,,237.0927734375,,1,0,5407.79450983177,959480.406398962
12515,1996,CA,CDF,BDU,BRYANT FIRE(WESTERN PORT),999,1996-09-09,,14,,,80.1775741577148,,1,0,3327.18666244669,324467.139566464
5859,1996,CA,CDF,BEU,PG&E #13,2890,1996-09-13,,14,,,638.378356933594,,1,0,11079.3729450629,2583425.55822087
13048,1996,CA,CCO,KRN,OREJANO,0,1996-09-20,,14,,,625.486999511719,,1,0,7304.08181762939,2531256.09762297
12517,1996,CA,CCO,VNC,SEXTON II,0,1996-09-24,,14,,,476.756927490234,,1,0,6317.45617419477,1929366.81100475
15690,1996,CA,USF,SRF,PANTHER,54,1996-09-26,1996-10-02,7,,700,943.317504882812,8,1,54,8828.89103354695,3817470.4338734
8899,1996,CA,USF,BDF,BONITA #2,0,1996-09-27,1996-09-28,7,,96,96.3825454711914,8,1,240,2470.90791745256,390046.330565254
3142,1996,CA,USF,SQF,KNOB,0,1996-09-28,1996-09-28,9,,60,51.7936210632324,8,1,127,2123.84342725698,209601.351597095
5594,1996,CA,BLM,BBD,POND,0,1996-09-30,1996-09-30,7,,1E+03,614.049499511719,8,1,0000U877,7330.42003239659,2484970.16269364
13049,1996,CA,CCO,KRN,DRY,0,1996-09-30,,14,,,391.147369384766,,1,0,5021.07155177696,1582917.24836801
13992,1996,CA,CDF,RRU,,49565,1996-09-30,,14,,,415.627838134766,,1,1860,5397.58205794319,1681986.18432749
8660,1996,CA,CDF,NEU,MARTIN RANCH #1,0,1996-10-02,1996-10-02,5,,,40.709415435791,,1,,1774.80982465222,164745.152722388
14802,1996,CA,USF,ANF,CLUB,0,1996-10-06,1996-10-06,8,,25,34.6436920166016,8,1,238,1529.0511988654,140198.048215835
7489,1996,CA,USF,LPF,WILD,0,1996-10-07,1996-10-18,7,,25620,25512.109375,8,1,69,66484.4539007768,103243839.865724
10561,1996,CA,BLM,BBD,TAFT,0,1996-10-07,1996-10-07,7,,312,475.677856445312,8,1,0000U879,6844.51697968902,1924999.92894916
10562,1996,CA,BLM,BBD,NEW IDRIA,0,1996-10-07,1996-10-07,18,,50,40.6552543640137,8,1,0000U882,2300.4442159917,164525.977101562
8200,1996,CA,BIA,DVP,OAK FLAT,0,1996-10-10,1996-10-17,7,,1E+03,689.011901855469,8,1,130,8609.19551909928,2788332.35287321
15250,1996,CA,USF,MDF,SUGAR,0,1996-10-10,1996-10-10,9,,15,4.86608791351318,8,1,132,615.507357632568,19692.3589487345
5710,1996,CA,CDF,BTU,HWY 162,9589,1996-10-16,,5,,,438.899688720703,,1,11028,7083.64998704185,1776164.07661556
7488,1996,CA,USF,LPF,SUR,0,1996-10-18,1996-10-30,9,,4410,4407.0068359375,8,1,72,26894.7074758227,17834524.4174465
13646,1996,CA,CDF,MMU,BANOS,14681,1996-10-19,,14,,,1562.55114746094,,1,538,11774.1261136777,6323420.05589222
5711,1996,CA,CDF,BTU,PALERMO,9714,1996-10-20,,9,,,1514.62072753906,,1,707,13143.9192866149,6129452.59130947
11280,1996,CA,CDF,NEU,COLUMBIA HILL,0,1996-10-21,1996-10-20,5,,,1517.44274902344,,1,,11850.9537099771,6140872.90199842
12452,1996,CA,CDF,MVU,RINCON,7991,1996-10-21,,2,,,1983.77038574219,,1,1508,13042.2100175569,8028033.89795999
13102,1996,CA,CDF,MVU,HARMONY,7979,1996-10-21,,2,,,9359.4541015625,,1,1504,41124.7265951655,37876366.0045913
13643,1996,CA,CCO,LAC,CALABASAS FIRE,961579,1996-10-21,,14,,,12512.7568359375,,1,31,113661.527188431,50637329.8761073
7007,1996,CA,CDF,MVU,OTAY #322,8002,1996-10-22,,4,,,16561.658203125,,1,1516,43062.7235760935,67022656.218175
11299,1996,CA,CCO,VNC,POLI,0,1996-10-25,,14,,,362.163909912109,,1,0,6343.20664147912,1465625.34451283
8904,1996,CA,USF,BDF,WATERMAN 3,0,1996-10-26,1996-10-27,4,,370,370.023681640625,8,1,262,9719.57985301359,1497432.65381488
10563,1996,CA,BLM,BBD,BIDART,0,1996-10-27,1996-10-27,11,,50,49.7390747070312,8,1,0000U887,1900.35863264408,201286.892815134
11361,1996,CA,CDF,BDU,WATERMAN 3,69393,1996-10-27,,14,,,484.486022949219,,1,1034,11156.7120814059,1960645.35480267
10564,1996,CA,BLM,BBD,WESTFIELD,0,1996-10-28,1996-10-28,7,,1225,1291.04467773438,8,1,0000U888,12898.0916815077,5224672.27678246
10565,1996,CA,BLM,BBD,FRECOT,0,1996-11-07,1996-11-08,5,,101,62.5309524536133,8,1,0000U890,2176.3242254551,253053.781642641
15911,1996,CA,USF,STF,RALPH,,1996-11-07,1996-11-08,5,20090305,25,16.7061195373535,8,1,81,1133.91515188773,67607.2651505531
12516,1996,CA,CCO,VNC,ALISO II,0,1996-11-12,,14,,,551.628540039062,,1,0,7369.91022268764,2232361.37893433
12522,1997,CA,USF,CNF,EAST GRADE,0,1997-03-11,1997-03-12,9,,335,339.771087646484,8,1,5,7170.58365561261,1375004.85689017
14310,1997,CA,USF,ANF,ROBERTS,0,1997-03-13,1997-03-13,9,,10,4.82724237442017,8,1,30,591.307257181807,19535.155866369
7400,1997,CA,CDF,MEU,ROBINSON,1153,1997-04-02,,5,,,75.6214294433594,,1,15,2235.2435002574,306029.063090524
11184,1997,CA,BLM,BBD,HILL,0,1997-04-04,1997-04-04,11,,252,230.742782592773,8,1,0000U898,5903.75091052935,933782.92502761
11183,1997,CA,BLM,BBD,BLM#1,0,1997-04-06,1997-04-06,11,,23,30.9495162963867,8,1,0000U896,1386.73723081875,125248.245240353
13876,1997,CA,USF,SQF,WHITE,0,1997-04-11,1997-04-13,9,,22,22.0374011993408,8,1,1,1430.79610833225,89182.200427831
13882,1997,CA,USF,SQF,NELSON,0,1997-04-17,1997-05-18,9,,179,168.564178466797,8,1,3,3688.51048740183,682155.049244117
12610,1997,CA,USF,ANF,FERN,0,1997-04-18,1997-04-24,9,,50,41.923152923584,8,1,50,1655.24507909232,169656.975577692
14124,1997,CA,CDF,RRU,PERRIS LAKE,21852,1997-04-26,,2,,,523.351745605469,,1,537,7774.54027457686,2117929.34474088
7498,1997,CA,USF,ANF,SHOOTING,0,1997-05-01,1997-05-02,9,,480,24.5961437225342,8,1,60,1514.17783293836,99537.0628421999
13073,1997,CA,CCO,LAC,SHOOTING FIRE,6638,1997-05-01,,14,,,425.730133056641,,1,40000,7843.11730177094,1722868.66806275
